listing_id,id,date,reviewer_id,reviewer_name,comments
35379,29242052,05-04-2015,17471718,Mickaël,"Accueil sympathique, l'appartement était propre, très bien organisé avec deux salles de bain pour quatre chambre. Proche de la ligne 5 du métro, un logement pas cher et pratique ! Rien à redire."
35379,29585650,09-04-2015,2411305,Miljana,"The room and the apartment are great. Pablo is very kind and willing to give advises and he keeps the  apartment perfectly clean. Location is ok, close to the metro. "
35379,30208178,19-04-2015,23929805,Maya & Damir,"Sympa accueil par Pablo qui est disponible en permanence pour tous les renseignements. Sympa appartement, silence total, sauf des portes qui claquent parfois trop, c'est de colocataires qui ne font pas attention. Le quartier est proche de tout, avec une carte bus-metro-tram on accède à tous les monuments et tous les quartiers intéressants. Le marché est sous le nez, les restaurants et bar à tapas nombreux......"
35379,30904202,28-04-2015,16248432,Marcin,"Pablo is a very good host. As we arrived quite late at night, there was no problem with accomodation, as Pablo was waiting for us. Right the way he gave us all usefull information and offered hints on exploring the city. The room was clean, with wifi and tv. During our stay we had only one person in the apartment, who we barely heard. Anyways, there are two bathrooms.
The apartment is well situated in a green and quite (far from tourists) area Eixample, close to metro station.
There was no problem with the communiation as he speaks very good English. Good price to quality offer. I can recommend this place for city explorers."
35379,31971310,12-05-2015,8343000,Eveline,"We stayed for two nights in Pablo´s appartment during a weekend. He was there to greet us, explained us everything of the appartment, and was very welcoming.
The appartment itself was absolutely fine. All utilities are there, two bathrooms, towels, kitchen with equipment, etc.
This appartment is perfect for a short stay in Barcelona!"
35379,32640328,19-05-2015,32825790,Stella,"Pablo was a great host and I recommend his apartment to everyone who wants to enjoy his or her stay in Barcelona! It is a bed and self-served breakfast apartment with 4 bedrooms (2 of them are double rooms With balcony), two bathrooms, a fully equiped kitchen and a long entrance hall with an iMac - able to be used by everyone. The breakfast includes coffee, tea, fruit, toast, jams, etc. - whatever you want!  I stayed in a double room with my best friend - the most comfortable bed I have ever slept in, a great closet, a TV, a mirror, the balcony, more than enough storage place - it was incredible! The apartment is set in a great area of Barcelona with nice people around, 24h supermarkets and nice bars! It is in between the center and the beach - which was perfect to reach everything the city has to offer! Our host was very nice and helpful, opened us even at midnight and offered his help for whatever we might need - so likeable (he lives in the apartment downstairs)! We will definitely come back! Thank you so much!"
35379,33476533,28-05-2015,33652850,Corinne,"Très bon accueil de Pablo, qui était très disponible. Ce dernier parle correctement le Français, très appréciable lorsque l'on a des lacunes en Espagnol. Chambre située dans un appartement au premier étage,  au calme. Literie en très bon état, chambre propre,  conforme à la description faite sur le site. Pour le reste, s'agissant des pièces communes (cuisine, salle de bains-WC), la propreté n'était pas au rendez-vous.  Dans la cuisine, la vaisselle et l'electroménager sont vraiment très rustiques et non entretenus. 
Dans la salle de bains-WC, nous avons demandé à Pablo de déboucher les tuyauteries de vidange de la douche. Les cabines de douches ne sont pas entretenues non plus, c'est vraiment dommage.
Pour le petit déjeuner, il serait judicieux pour des raisons d'hygiène de proposer aux ""touristes"" du beurre et de la confiture en portion individuelle plutôt que d'avoir la plaquette et le pot de confiture proposé à tout le monde.....
Personnellement je ne recommanderai pas cette location à des amis."
35379,34005587,03-06-2015,3635065,Chi,Pablo was welcoming and a great host. The apartment is in a good location close to many good restaurants.
35379,34829828,12-06-2015,25535870,Emma,"great space and location! stayed 4 nights - large room, access to a full kitchen, breakfast, computer, wifi, two washrooms. short walk from hospital clinic metro station. we were met by the host upon arrival who gave us keys and showed us the apartment. host was flexible and accommodating when we wanted to stay an extra night."
35379,35186137,15-06-2015,33645353,Antonio,"It was perfect - nice and tidy and more than expected. Kitchen to cook and nice showers etc. lovely easy going host, no problems whatsoever."
35379,35682398,21-06-2015,33477413,Artem,"Lived one week. Everything was pleasant. Photos correspond. Owner very hospitable. From minuses very good audibility that occurs on the street and at neighbors. But it not especially disturbed. At 23:00 it became very silent. Subway nearby. Area good. Nearby supermarket. In kitchen there is everything that is necessary. Very much we recommend.

Жили одну неделю. Все понравилось. Фото соответствуют. Хозяин очень гостеприимный. Из минусов очень хорошая слышимость, что происходит на улице и у соседей. Но это не особо мешало. В 23:00 становилось очень тихо. Метро рядом. Район хороший. Рядом супермаркет. На кухне есть все, что нужно. Очень рекомендуем.

Vivían una semana. Todo gusta. Las fotos corresponden. El amo muy hospitalario. Del menos la audibilidad muy buena que pasa en la calle y a los vecinos. Pero esto no molestaba especialmente. A las 23:00 se hacía muy silenciosamente. El metropolitano es al lado. La región bueno. Es al lado supermercado. En la cocina hay todo que es necesario. Recomendamos mucho."
35379,35977366,23-06-2015,35895288,Lena,"Mein Freund und ich haben uns sehr wohl bei Pablo gefühlt. 
Er ist ein sehr fürsorglicher und unkomplizierter Gastgeber. 
Die Lage des Zimmers ist perfekt, direkt an der Uni (medizinische Fakultät ), man ist zu Fuß schnell in der Stadt und rund um das Zimmer gibt es fussläufig einen Supermarkt, diverse Bars und einen Waschsalon. Wir kommen gerne wieder."
35379,36381401,28-06-2015,30952793,Olia,"Pablo Gonzalez est très sympathique, il nous a très bien (Website hidden by Airbnb) est très disponible et surtout il parle très bien le Français .L'appartement est conforme à la description: tout est propre et  agréable , il ne manque rien Le quartier est un peu retiré du centre et il est calme . Le métro n'est pas loin c'est très pratique.
Merci à Pablo pour son accueil."
